id,title,link,author,excInsttNm,lcategory,pubDate,apply_start,apply_end,d_days,status,trgetNm,hashTags,refrncNm,rceptEngnHmpgUrl,printFlpthNm,printFileNm,description,detail_text
PBLN_000000000111021,[강원] 지역 중소ㆍ벤처기업 투자연계 프로그램 참여기업 수시 모집 공고(강원 벤처펀드 투자생태계 조성지원사업),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111021,강원특별자치도,강원테크노파크,금융,2025-08-29,,,,,중소기업,,강원테크노파크 033-248-5659 / hwh6662@gwtp.or.kr,https://form.naver.com/response/Uld3cUTB4UaY_jfRSI5GZg,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000718504&fileSn=0,(공고문) 「강원지역  중소·벤처기업 투자연계 프로그램」 참여기업 수시 모집공고.pdf,"<p>강원특별자치도와 강원테크노파크는 강원지역 전략산업 육성 및 출자 벤처펀드 활성화를 위하여, 투자를 희망하는 기업을 대상으로 기업 맞춤형 투자연계 지원프로그램을 운영하고 있사오니 강원 벤처펀드 투자를 희망하는 기업의 많은 참여 바랍니다.</p><p><br></p><p>☞&nbsp;강원지역 내 주사업장(본사/지사/공장) 보유 및 이전 예정기업</p><p><br></p><p style=""line-height: 1.8;"">☞ (서면검토) 강원 벤처펀드 투자사 자료 검토연계 지원</p><p style=""line-height: 1.8;"">- (투자상담회)&nbsp;강원 벤처펀드 투자사 간 심층 투자상담 개최 참여</p><p style=""line-height: 1.8;"">- (투자유치행사)&nbsp;강원 벤처펀드 대상 현장 개최참여</p>",
PBLN_000000000110914,[경기] 부천시 2025년 하반기 중소기업육성자금 지원 계획 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110914,경기도,기초자치단체,금융,2025-08-29,,,,,중소기업,,경기도 부천시 기업지원과 032-625-2734,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000718103&fileSn=0,2025년 하반기 부천시 중소기업육성자금 지원 계획 공고.hwp,"<p>「부천시 기업 육성 및 지원에 관한 조례」제40조의 규정에 따라 2025년도 하반기 중소기업육성자금 지원 계획을 다음과 같이 공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;신청일 현재「중소기업기본법」 제2조에 따른 중소기업</p><p style=""line-height: 1.8;"">- 제조업, 제조업 관련 서비스업, 지식기반(서비스)산업, 호텔업</p><p style=""line-height: 1.8;"">※ 자세한 지원대상 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;협약은행에서 자금 대출 시 대출이자 일부 지원</p><p style=""line-height: 1.8;"">- 이차보전율 : 0.5% ~ 3.0%(대출금리 및 상환조건에 따라 차등)</p><p style=""line-height: 1.8;"">-&nbsp;융자규모 : 500억원(은행 협조융자)</p><p style=""line-height: 1.8;"">-&nbsp;융자기간 : 3년(3년 원금균등상환, 1년거치 2년상환)</p>",
PBLN_000000000110860,[세종] 2025년 중소기업육성자금 지원계획 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110860,세종특별자치시,세종일자리경제진흥원,금융,2025-08-29,,,,,중소기업,,세종일자리경제진흥원 경제육성팀 044-251-3214,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000717983&fileSn=0,2025년 중소기업육성자금 지원계획 변경 공고.pdf,"<p>세종특별자치시 중소기업육성기금 운용 조례 제7조 및 같은 조례 시행규칙 제3조에 따른 2025년도 중소기업육성자금 지원계획을 다음과 같이 변경 공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;세종특별자치시에 사업장을 둔 중소기업</p><p style=""line-height: 1.8;"">※ 자세한 지원대상 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;창업자금 : 60억원,&nbsp;경쟁력강화자금 : 100억원,&nbsp;혁신형 자금 : 100억원,&nbsp;기업회생자금 : 10억원,&nbsp;경영안정자금 : 260억원, 긴급경영안정자금 : 20억원 규모 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000110876,[울산] 남구 2025년 2차 소상공인 경영안정자금 융자계획 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110876,울산광역시,울산신용보증재단,금융,2025-08-29,,,,,소상공인,,울산신용보증재단 남울산지점 (052-283-0101),https://ulsanshinbo.co.kr/02_sinbo/?mcode=0402060000&no=100,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000717964&fileSn=0,2025년 남구 소상공인 경영안정자금 융자계획 공고문(2차).hwp,"<p>울산광역시 남구 중소기업 육성기금 조례 제11조의 규정에 따라「2025년도 울산 남구 소상공인 경영안정자금」융자계획을 다음과 같이 공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 울산 남구 소재 사업장을 둔 소상공인</p><p style=""line-height: 1.8;"">- 제조업, 건설업, 운송업, 광업 : 상시근로자 10명 미만 업체</p><p style=""line-height: 1.8;"">- 도ㆍ소매업, 음식업, 서비스업 등 : 상시근로자 5명 미만 업체</p><p><br></p><p style=""line-height: 1.8;"">☞ 대출금액에 대한 이자차액보전 2%(2년간) 지원</p><p style=""line-height: 1.8;"">- 대출한도 : 업체당 5천만원 이내</p><p style=""line-height: 1.8;"">- 상환조건 : 2년 거치 일시상환</p>",
PBLN_000000000110759,[전북] 임실군 식품위생업소 시설개선자금 융자지원 신청자 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110759,전북특별자치도,기초자치단체,금융,2025-08-28,,,,,소상공인,,임실군청 청소위생과 063-640-3164,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000717638&fileSn=0,2025년식품위생업소 시설개선자금 융자지원 공고.pdf,"<p>식품접객업소 및 식품제조가공업소 등의 위생관리시설 및 위생설비시설 개선을 위한 융자금 지원으로 영업자의 경제적 부담 경감 및 위생수준 향상을 통한 안전한 식품제공 환경 조성을 위한 시설개선자금 융자지원을 희망하는 식품위생업소를 다음과 같이 모집합니다.</p><p><br></p><p>☞&nbsp;관내 식품위생영업을 하는 자</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;식품위생업소 영업장ㆍ화장실 시설개선 융자금 지원</p><p style=""line-height: 1.8;"">- (대출금리) 연1%(위탁수수료)</p><p style=""line-height: 1.8;"">- (대여기간) 6년(2년거치 4년균등 분할상환)</p><p style=""line-height: 1.8;"">- (지원금액) 20~220백만원 한도 내 융자지원</p>",
PBLN_000000000110673,2025년 무탄소에너지보증사업(해상풍력 맞춤형 보증지원) 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110673,산업통상자원부,한국에너지공단 신재생에너지센터,금융,2025-08-28,,,,,중소기업,,한국에너지공단 신재생에너지센터 (052-920-0723) / 신용보증기금 신용보증부 혁신성장금융센터 (053-430-4349),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000717365&fileSn=0,(산업통상자원부 공고 제2025-429호) 2025년도 해상풍력 맞춤형 보증지원 사업 공고.hwp,"<p>“2025년도 무탄소에너지보증사업(해상풍력 맞춤형 보증지원)”을 시행하기 위하여 「신ㆍ재생에너지 설비의 지원 등에 관한 규정(산업통상자원부 고시)」에 따라 동 사업의 지원내용을 다음과 같이 공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞「전기사업법」제7조에 의한 발전사업 허가를 득한 자</p><p style=""line-height: 1.8;"">※ 자세한 지원대상 공고문 참조</p><p><br></p><p>☞&nbsp;보증지원 대상금액의 100% 이내&nbsp;최고 보증지원 한도 4,000억원/건 지원</p>",
PBLN_000000000110651,[대전] 유성구 2025년 소상공인 특례보증 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110651,대전광역시,대전신용보증재단,금융,2025-08-28,,,,,소상공인,,하나은행(863-1111) / 대전신용보증재단 유성지점(042-380-3807) / 유성구 일자리정책과(042-611-2353),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000717078&fileSn=0,★2025년 유성구 소상공인 특례보증 지원사업 공고.pdf,"<p>장기화된 경기침체 및 소비심리 위축 등으로 피해가 극심한 소상공인의 경영애로를 해소하고 경영정상화를 도모하고자 추진하는 2025년 유성구 소상공인 특례보증 지원사업을 아래와 같이 공고합니다.</p><p><br></p><p>☞&nbsp;개인신용평점 515점 이상의 「소상공인기본법」에 따른 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 업체당 최대 3천만원 이내 보증(대출)한도 지원</p><p style=""line-height: 1.8;"">-&nbsp;대출이자 : 대출 실행 이자의 연 3%를 2년간 지원</p>",
PBLN_000000000110533,[전남] 화순군 2025년 소상공인 융자금 이차보전 지원계획 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110533,전라남도,기초자치단체,금융,2025-08-28,,,,,소상공인,,화순군청 지역경제과 061-379-3162,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000716760&fileSn=0,2025년 화순군 소상공인 융자금 이차보전 지원계획 변경 공고.hwp,"<p>「화순군 소상공인 지원 조례」 제9조에 따라 2025년도 화순군 소상공인 융자금 이차보전 지원사업의 대상, 범위, 지원내용 등 지원계획에 관한&nbsp; 사항을 아래와 같이 공고합니다.</p><p><br></p><p>☞&nbsp;화순군에 사업장을 두고 「소득세법」 또는 「부가가치세법」에 따라 관할 세무서에 사업자등록을 하고 영업행위를 하는 소상공인</p><p><br></p><p>☞ 2억원 이하 대출금의 약정 이율 중 연 3%이내 3년간 지원(연 300만원까지)</p>",
PBLN_000000000110432,2025년 식품소재 업계 경영안정 자금지원 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110432,농림축산식품부,한국식품산업협회,금융,2025-08-27,,,,,중소기업,,"한국식품산업협회 산업진흥본부 산업기획팀 02-3470-8126, 8157 / jylee22@kfia.or.kr, hk0316@kfia.or.kr 및 대출관련 문의처 공고문 참조",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000716476&fileSn=0,공고문.png,"<p>한국식품산업협회에서 식품 원자재 가격 상승 및 환율 금리ㆍ유가 변동성 등으로 경영난을 겪고 있는 식품업계에 구매자금 이차보전 지원을 통해 가공식품 가격 안정에 기여하기 위한 사업입니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;식품소재를 수입하여 가공식품을 생산하는 국내 업체</p><p style=""line-height: 1.8;"">- 지원품목 : 25년 할당관세 지원품목 및 유지류 등</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;국내 식품업체를 대상으로 식품소재 구매 자금 융자(1,500억원 규모, 변동금리, 1년 이내 일시 상환) 지원</p>",
PBLN_000000000110390,[경기] 가평군 인구감소지역(관심지역) 소재 중소기업 특례보증 금융지원 신청 재공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110390,경기도,기초자치단체,금융,2025-08-27,,,,,중소기업,,가평군 기획예산담당관 031-580-2388 / 가평군 일자리정책과 031-580-2251 / 가평군 소상공인지원과 031-580-4882,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000716400&fileSn=0,인구감소지역(관심지역) 소재 중소기업 특례보증 금융지원 신청 재공고.hwp,"<p>인구감소지역 기업지원 특례보증 신청을 다음과 같이 재공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;가평군 소재 기업 중 아래 해당 기업</p><p style=""line-height: 1.8;"">-&nbsp;유망서비스업 영위기업 /&nbsp;기업가형 소상공인 /&nbsp;농식품분야 우수기술 보유기업 /&nbsp;신성장 동력산업 영위기업 / 유망 창업기업 /&nbsp;수출기업 및 해외 진출기업 /&nbsp;고용창출기업 /&nbsp;벤처기업 /&nbsp;소재부품장비 분야 영위기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 대출한도&nbsp;기업 최대 30억원, 기업가형 소상공인 최대 5억원, 대출기간&nbsp;운전자금 1년 (만기 일시상환, 최대 3년),&nbsp;시설자금 최대 10년 (거치 및 분할상환 기간은 농협은행과 협의) 지원</p><p style=""line-height: 1.8;"">-&nbsp;신용보증기금 : (특별출연 상품) 보증비율 100% 보증서(보증료 0.3% 차감, 3년간) 또는 (보증료지원 상품) 보증료 0.3% 3년간 지원</p><p style=""line-height: 1.8;"">- NH농협은행 : 기업별 신용등급과 무관하게 동일 대출금리 우대지원 (`24. 8. 1. 기준 1년 고정금리 적용시 대출금리 4.96%)</p><p style=""line-height: 1.8;"">- 가평군 : 최종 산출금리에서 2.0% 이차보전 균등 지원 (3년간) (이차보전 지원후 최종 대출금리 2.96%, `24. 8. 1. 기준)</p>",
PBLN_000000000110358,[경기] 광명시 2025년 탄소중립 실천기업 대출이자 지원 사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110358,경기도,기초자치단체,금융,2025-08-27,,,,,중소기업,,광명시 탄소중립과 (02-2680-6746),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000716266&fileSn=0,2025년 광명시 탄소중립 실천기업 대출이자 지원 업체 모집공고(신청서 포함)★.hwp,"<p>친환경 경영 도입 및 ESG 활동을 실천하는 관내 기업의 금융 부담 완화를 통하여 탄소중립 실천을 촉진하고, 지속 가능한 경영환경 조성을 지원하기 위한 탄소중립 실천기업 대출이자 지원사업을 아래와 같이 공고합니다.</p><div><br></div><div style=""line-height: 1.8;"">☞ 광명시 내 공장등록된 기업(제조업) 중에서 ①, ② 요건 모두 충족한 기업</div><div><div style=""line-height: 1.8;"">① 광명시 디지털 ESG 아카데미 이수&nbsp;</div><div style=""line-height: 1.8;"">② 탄소중립 실천 항목 수행</div></div><div><br></div><div>☞&nbsp;업체당 2억원 이내 대출금리에 대한 최대 1%P 지원(최대 200만원)</div>",
PBLN_000000000110356,[경기] 안양시 2025년 중소기업육성자금 융자 이자차액보전 지원 계획 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110356,경기도,기초자치단체,금융,2025-08-27,,,,,중소기업,,안양시청 기업경제과 담당 주무관 031-8045-2284,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000716262&fileSn=0,(붙임) 2025 육성자금 공고문.pdf,<p>「안양시 중소기업육성기금 설치 및 운용 조례」에 따라 2025년도 안양시 중소기업 육성자금 융자 이자차액보전 지원 계획을 다음과 같이 공고합니다.&nbsp;&nbsp;</p><p><br></p><p>☞&nbsp;중소기업기본법 제2조에 따른 중소기업으로 사업장이 안양시에 소재하며 본 공고에서 정하는 지원 대상에 해당하는 기업</p><p><br></p><p>☞&nbsp;중소기업육성자금 융자에 대한 이자차액보전(1.0~2.5%) 지원</p>,
PBLN_000000000110331,[광주] 2025년 영세 소상공인 중소금융권 금융비용 지원사업 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110331,광주광역시,광주경제진흥상생일자리재단,금융,2025-08-27,,,,,소상공인,,광주경제진흥상생일자리재단 소상공인디지털전환실 062-960-2676,https://www.gjbizinfo.or.kr/onlineView.do?pageId=www63&onlineSn=201&sosang=Y,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000716078&fileSn=0,★★ 2025년 영세소상공인 중소금융권 금융비용 지원사업 변경 공고문.hwp,"<p>고금리로 어려움을 겪는 소상공인 금융부담 완화를 위해 ‘영세 소상공인 중소금융권 금융비용 지원사업’의 참여자를 다음과 같이 변경하여 모집 공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ ’’24. 1. 1. ~ 12. 31.까지, 제2금융권에서 신규(갱신 제외)로 사업자 대출(가계대출 제외)을 받은 개인사업자(법인사업자제외)로서 5%이상 금리로 대출을 받은 소상공인(연매출 제한 없음)</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;"">☞ ’24년도 신규 대출자가 ’24년 납부한 이자 일부(최대 12개월분, 업체당 70만원 한도) 지원</p>",
PBLN_000000000110175,[경북] 상주시 2025년 소상공인 희망드림 특례보증 지원계획 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110175,경상북도,경북신용보증재단,금융,2025-08-27,,,,,소상공인,,경북신용보증재단 콜센터 054-536-3501,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715721&fileSn=0,2025년 상주시 소상공인 희망드림 특례보증 지원계획 공고문.pdf,"<p>상주시 소재 소상공인의 안정적인 경영활동과 지역경제 활성화를 
위한 2025년도 상주시 소상공인 희망드림 특례보증 지원계획을 아래와 
같이 공고합니다.</p><p><br></p><p>☞&nbsp;소상공인(상주시 소상공인 지원에 관한 조례 제조)</p><p>-&nbsp;신청일 현재 상주시 관내에 사업장법인의 경우 본점 포함이
소재중인 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;특례보증 및 이차보전 지원</p><p style=""line-height: 1.8;"">-&nbsp;업체당 최대 3천만원, 5년(2년 거치 3년 분할상환 또는 2년 일시상환)</p><p style=""line-height: 1.8;"">- 대출금액의 연4%, 2년간 지원</p>",
PBLN_000000000110165,[전남] 담양군 인구감소지역 소재 중소기업 특례보증 금융지원 신청 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110165,전라남도,기초자치단체,금융,2025-08-27,,,,,중소기업,,전라남도 담양군 투자유치단 기업지원팀 061-380-3438,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715660&fileSn=0,★2025년 인구감소지역 기업지원 특례보증 공고문(202505).pdf,"<p>인구감소지역 기업지원 특례보증 신청을 다음과 같이 공고합니다.<br></p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;담양군 소재 기업 중 아래 해당 기업<br></p><p style=""line-height: 1.8;"">- 지역 주력산업 영위기업 및 지방이전기업, 유망서비스업 영위기업, 농식품분야 우수기술 보유기업, 신성장 동력산업 영위기업, 유망 창업기업, 수출기업 및 해외 진출기업, 고용창출기업, 벤처기업, 소재부품장비 분야 영위기업, 기업가형 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;기업 최대 30억원, 기업가형 소상공인 최대 5억원 대출한도 지원<br></p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000110132,[경북] 울진군 2025년 소상공인 특례보증 및 이차보전 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110132,경상북도,기초자치단체,금융,2025-08-27,,,,,소상공인,,경상북도 울진군 경제교통과 지역경제팀 (054-789-6771),https://untact.koreg.or.kr/web/index.do,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715619&fileSn=0,「2025년 울진군 소상공인 특례보증 및 이차보전 지원사업」 공고.hwp,"<p>「울진군 소상공인 지원에 관한 조례」제4조 및 제6조에 따라 경기침체로 인해 어려움을 겪고 있는 울진군 관내 소상공인에게 경영안정 자금 특례보증과 이자차액 보전을 지원하기 위한 「2025년 울진군 소상공인 특례보증 및 이차보전 지원사업」을 아래와 같이 공고합니다.</p><p><br></p><p>☞ 「소상공인 보호 및 지원에 관한 법률」 제2조에 따른 소상공인으로 울진군에 사업장을 두고 사업자등록이 되어 있는 소상공인</p><p><br></p><p>☞ 보증한도&nbsp;업체당 최대 5천만원 이내, 대출기간 5년 이내, 대출이자차액 최대 연 5% 이내 보전, 2년 이내 지원</p>",
PBLN_000000000110103,[경남] 창원시 희망더드림 특별자금 지원계획 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110103,경상남도,경남신용보증재단,금융,2025-08-27,,,,,소상공인,,경남신용보증재단 1644-2900,https://www.gnsinbo.or.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715430&fileSn=0,2025년도 창원시 희망더드림 지원계획 공고.hwp,<p>금융 사각지대에 놓인 소상공인들에게 실질적인 금융지원과 재도약 기회를 부여하기 위하여 「창원시 희망더드림 특별자금 지원계획」을 다음과 같이 공고합니다.</p><p><br></p><p>☞ 관내 내 사업자 등록 후 영업 중이고 경남신용보증재단 보증부대출을 이용 중인 소상공인</p><p><br></p><p>☞ 희망더드림 특별자금 대출 1년간 연 2.5% 이자 지원</p>,
PBLN_000000000110028,[충북] 청주시 2025년 저신용 소상공인 대출이자 지원 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110028,충청북도,기초자치단체,금융,2025-08-26,,,,,소상공인,,"미소금융 충북청주법인 (043-225-0014, 0027, 0029)",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715279&fileSn=0,「2025년 저신용 소상공인 대출이자 지원」 변경 공고문.pdf,"<p>금융취약계층 소상공인의 경영안정 도모를 위해 2025년 저신용 소상공인 대출이자 지원 계획을 다음과 같이 변경 공고합니다.</p><p><br></p><p style=""margin-left: 0px; line-height: 1.8;"">☞&nbsp;청주시에서 사업장을 운영 중인 소상공인 /&nbsp;미소금융 대출을 이용하는 개인사업자</p><p style=""margin-left: 0px; line-height: 1.8;"">※ 자세한 지원대상 공고문 참조</p><p><br></p><p>☞&nbsp;미소금융 상품 중 운영자금 및 긴급생계자금&nbsp;대출이자 연리 3%, 3년간 지원</p>",
PBLN_000000000110024,[충북] 제천시 청년창업 특례보증 지원 신청 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110024,충청북도,기초자치단체,금융,2025-08-26,,,,,소상공인,,충북신용보증재단 제천지점 043­-249-­5790 / NH농협은행 제천시지부점 043­-644­-3612 / 하나은행 제천지점 043-651-1111 / 제천시청 미래정책과 043-641-5273,https://www.cbsinbo.or.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715262&fileSn=0,청년창업 특례보증 공고문.pdf,"<p>청년창업가의 경영 안정을 도모를 위한「제천시 청년창업 특례보증」 지원대상 및 신청방법 등에 대하여 다음과 같이 공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;제천시에 주민등록 및 사업장 주소지를 두고 관할세무서에 사업자등록을 마친 중소기업기본법 제2조제2항에 따른 소기업(소상공인)으로, 보증신청일 기준 대표자 연령이 19세 이상 45세 이하, 업력 7년 미만의 사업자</p><p><br></p><p style=""line-height: 1.8;"">☞ 융자 72억원(업체당 최대 1억원) 지원</p><p style=""line-height: 1.8;"">- 5년 만기 분할상환(1년 거치 4년 원금균등분할상환)</p><p style=""line-height: 1.8;"">- 보증비율 (5천만원 이하) 100%, (5천만원 초과) 90%, 연 0.8%</p>",
PBLN_000000000109850,[대구] 2025년 중소기업경영안정자금 지원계획 변경 공고(이자지원),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000109850,대구광역시,대구신용보증재단,금융,2025-08-26,,,,,중소기업,,경제국 경제정책관 (053-803-3401) / 대구신용보증재단 기업성장지원센터 (053-564-2900) ※ 사업장 소재지 담당 지점으로 문의 및 접수,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000714836&fileSn=0,(공고문) 2025년 대구광역시 중소기업 경영안정자금 지원계획 변경 공고(게시용).pdf,"<p>「대구광역시 중소기업경영안정자금 지원 및 운용조례」 제6조에 의거 2025년도 대구광역시 중소기업경영안정자금 지원계획을 다음과 같이 변경 공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 대구 내 운영중인 사업장을 둔 중소기업, 소상공인, 중견기업</p><p style=""line-height: 1.8;"">※ 자금별 신청대상 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;유망창업기업 지원자금, 기술형 창업기업 지원자금, 일반창업기업 지원자금, 성장기업 지원자금, 수출기업 지원자금, 중견기업 지원자금, 소상공인 지원자금, 특별경영안정자금. 전환자금, 관광특구 및 골목상권 활성화 자금 지원</p><p style=""line-height: 1.8;"">※ 자금별 지원내용 공고문 참조</p>",
PBLN_000000000109861,[인천] 2025년 청년창업 특례보증 지원사업 공고(청년 창업가 육성 및 지원),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000109861,인천광역시,인천신용보증재단,금융,2025-08-26,,,,,소상공인,,인천신용보증재단 해당 지점 (1577-3790 → 사업장 주소지 관할 지점 선택) / 경제산업본부 소상공인정책과 032-440-1742,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000714780&fileSn=0,공고문(2025 청년창업).hwp,"<p>소상공인기본법 제3조에 따라 청년 소상공인 육성을 위한 「2025년 인천광역시 청년창업 특례보증 지원사업」을 다음과 같이 공고합니다.<br></p><p><br></p><p style=""line-height: 1.8;"">☞ 인천광역시에 사업장을 둔 39세 이하 소상공인(창업 후 5년 이내인 기업에 한함)</p><p style=""line-height: 1.8;"">-&nbsp;주민등록번호 기준 생년월일이 1985년 1월 1일 이후인 자</p><p style=""line-height: 1.8;"">-&nbsp;소상공인 기본법 제2조에 따른 소상공인</p><p><br></p><p style=""line-height: 1.8;"">☞ 융자한도&nbsp;최대 3천만원 이내 지원<br></p><p style=""line-height: 1.8;"">- 이차보전 연 1.5% 지원 (최초 3년간, 인천광역시 지원)</p>",
PBLN_000000000109755,[울산] 2025년 중소기업 육성자금 (시설자금) 지원계획 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000109755,울산광역시,울산경제일자리진흥원,금융,2025-08-26,,,,,중소기업,,울산경제일자리진흥원(052-283-7221) / 울산광역시 기업지원과(052-229-2795),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000714590&fileSn=0,2025년 중소기업 시설자금 접수 변경공고문.hwp,"<p>「울산광역시 중소기업육성기금 조례」 제12조의 규정에 의거 「2025년 중소기업 육성자금(시설자금) 지원계획」을 다음과 같이 변경공고합니다.</p><p><br></p><p>☞ 울산광역시&nbsp;관내 사업장을 두었거나 둘 예정인 중소기업</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;업체당 8억원 이내, 대출 5년(2년거치 3년 분할 상환),&nbsp;업체별 융자금에 대해 5년간 대출이자 2.0% 지원</p><p style=""line-height: 1.8;"">※&nbsp;대출금리는 취급 금융기관에서 결정하고, 시는 이차보전 지원</p>",
